,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error
44,0.07376604080200196,0.001879028328198218,0.002724170684814453,0.0003721590455500918,,log2,2,10,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-1.861232726762029,0.09946813741526106,0.2890333530716087,-0.11680901713739011,0.51199549202671,-0.21550895227716788,0.8486677371623077,304,-283.86289882206086,-191.35401548063118,-209.56452884861264,-108.73031986599331,-115.06061843548017,-181.71447629055564,64.9188265835544,299
45,0.017993974685668945,0.0003049437341031889,0.0010004997253417968,1.7879803904774355e-06,,log2,4,2,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-1.5901123369248111,0.1877906063449546,0.3220134385739447,-0.05099566769625796,0.3843857925485701,-0.14938363343071998,0.735688909315108,264,-256.9650449463105,-172.5863740577606,-199.84331884594408,-102.3228621660826,-145.148149801326,-175.37314996348476,51.98785972524557,264
46,0.03642606735229492,0.0012183893802979807,0.001600790023803711,0.00048817095498037577,,log2,4,2,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-1.5886196191578525,0.1200309322874289,0.28869190851223925,-0.16861168935777315,0.42266789611032873,-0.18516811432112576,0.7289862325865524,290,-256.8169524166505,-186.98462719824425,-209.66517304693238,-113.77372570710368,-136.12208049487583,-180.67251177276134,51.261255454735846,297
47,0.07240152359008789,0.0020946604211842914,0.0027984142303466796,0.00039940486660156624,,log2,4,2,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-1.2614775178089594,0.17909932112068083,0.32783618475693044,-0.1160289223057378,0.4062370593426067,-0.09286677497889587,0.610941687646076,208,-224.36118454182684,-174.43318525506655,-198.1270061810472,-108.6543713741117,-139.9961066749987,-169.11437080541023,41.05001355375385,226
48,0.01790175437927246,0.0006630987875586314,0.0010003089904785157,9.36836371631074e-07,,log2,4,5,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",-1.6909339540940964,0.12740950697871367,0.22394907308580403,0.03270937549360464,0.39950110691928586,-0.18147297832333764,0.7644151797655576,287,-266.9675575856753,-185.41675386209312,-228.74877121722844,-94.17350450441275,-141.58429456858616,-183.37817634759918,61.2438296739839,306
49,0.035931730270385744,0.0008470652178314376,0.001399850845336914,0.0004893175179957824,,log2,4,5,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-1.7071604051626736,0.1644632096257278,0.31008892223615503,-0.11703066437339738,0.45112662692410654,-0.17970246215001634,0.7865553345288393,285,-268.5773837961888,-177.5432125866291,-203.35818928167095,-108.75189900306927,-129.41214418522733,-177.52856577055712,56.57292081365953,277
50,0.07288684844970703,0.0019112414486370686,0.0023566722869873048,0.00044225304832571873,,log2,4,5,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-1.554574469333546,0.13831827091839954,0.34855584594760247,-0.06828584547674632,0.46923019228727747,-0.13335120113140256,0.7339280779951495,248,-253.4393331025811,-183.09875061254928,-192.01967884848472,-104.00619972135334,-125.14372577404414,-171.54153761180254,52.865775610337344,232
51,0.019262409210205077,0.0011938008813809852,0.001000213623046875,2.78041453115716e-07,,log2,4,10,50,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",-1.753257066593259,0.07581690936472185,0.2540248300170864,-0.16299372758049713,0.43460039655395877,-0.2303617316475978,0.7866764242618526,313,-273.1506335767172,-196.37966492909027,-219.88364110416364,-113.22677204567654,-133.3086620569444,-187.18987474251838,58.165818661729475,319
52,0.03918337821960449,0.0013728273953553182,0.0018027782440185546,0.0008139772949872917,,log2,4,10,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-1.5023490170875768,0.07450187163562305,0.2679209148826729,-0.10709327240817434,0.42993760688957217,-0.16741637921757663,0.6914562617135221,277,-248.25804598525846,-196.65909729614646,-215.78763112918335,-107.78441415075139,-134.40804424225865,-180.57944656071967,51.97976410887033,295
53,0.07494258880615234,0.0035629608836311756,0.0030037403106689454,0.0006313645147238853,,log2,4,10,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-1.4125669396258616,0.15520329215736306,0.2601021299775953,-0.16278644803508246,0.3935422917741602,-0.15330113475036514,0.6558895200167978,270,-239.35076608028172,-179.51085244948192,-218.09229616780402,-113.20659171857604,-142.98925076169246,-178.62995143556722,46.46621463098442,288
54,0.019484519958496094,0.0008671293227196037,0.0010011672973632812,0.00031621208702631564,,,1,2,50,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-1.7656554782783997,-0.009813732410937082,0.9099672954267879,0.8102253106771493,0.8544782280867107,0.15984032470026222,1.0202479605859904,30,-274.38068000000004,-214.57532,-26.538040000000017,-18.47608888888889,-34.310799999999986,-113.65618577777778,108.59240038502958,18
55,0.03817930221557617,0.0009622097665215906,0.0016021728515625,0.00037379033377147724,,,1,2,100,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-1.629549642173167,-0.04595331545013881,0.866743350522459,0.7766381689069237,0.8796801602262017,0.16951174440645572,0.9635476793000493,29,-260.87761999999987,-222.25462000000002,-39.27872999999999,-21.746066666666664,-28.36874444444446,-114.50515622222221,104.61127131248277,22
56,0.0780038833618164,0.0014998455333206043,0.0026471614837646484,0.0004406167569033677,,,1,2,200,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-1.6380200584618496,-0.00796659842816183,0.883853787827385,0.7864461545777325,0.8972240103675777,0.18430745917653674,0.9713941505033188,26,-261.71797000000004,-214.1828225000001,-34.235257499999996,-20.791180555555577,-24.23229444444446,-111.03190500000005,104.80619044156656,14
57,0.018775224685668945,0.0007049905716405414,0.0009995460510253905,4.672030911985737e-07,,,1,5,50,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",-2.0475804967474365,-0.11192355712582147,0.8337518206750445,0.7114315829632647,0.7793823333279675,0.03301233661860374,1.0962096075728758,110,-302.35046108231313,-236.2726366536658,-49.00331333782388,-28.094451071008574,-52.01674318645035,-133.54752106625236,113.10368933332663,59
58,0.03765501976013184,0.0005911762895957131,0.0014000892639160155,0.000490096506604059,,,1,5,100,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-1.8563349450106261,-0.07958396395018141,0.8370079885242047,0.7064649635136606,0.8376338360954991,0.08903757583451136,1.0309199917288394,60,-283.37698989450416,-229.40079649977406,-48.04352530260543,-28.577991330015703,-38.28233331170566,-125.536327267721,108.37048996180462,38
59,0.07671751976013183,0.0030227067495110383,0.002803468704223633,0.0005135607165498812,,,1,5,200,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-1.985447989068517,-0.08916000694720139,0.8880241485218536,0.6892089012160731,0.8028262434793237,0.06109025944030646,1.080686716882851,90,-296.1862949954876,-231.4356098762108,-33.00600198169844,-30.258007469259837,-46.48919014854167,-127.47502089423965,113.31861813972704,41
60,0.01910572052001953,0.0002233530088395691,0.0010007381439208984,1.4032305688440477e-06,,,1,10,50,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",-1.9214772791416133,-0.006559364192122885,0.7515610767326082,0.3785848701253318,0.6716270227582855,-0.025252734743502137,0.984701261307447,160,-289.8397608636394,-213.88379929718423,-73.22985702229643,-60.49974955792139,-77.42305085632425,-142.97524351947317,92.26150415206202,121
61,0.038661861419677736,0.0007891466190350616,0.0015981674194335937,0.0004905057550887516,,,1,10,100,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-1.8403885795972124,-0.02955295964719995,0.7325947904116306,0.45824064872348047,0.684804442573457,0.0011396684928311363,0.9595346529191644,132,-281.7949509818394,-218.7697083954335,-78.82035957826778,-52.74462029835349,-74.31610809545828,-141.2891494698705,91.62203763026012,101
62,0.07504515647888184,0.0013755910573312134,0.002903461456298828,0.0004907750173230825,,,1,10,200,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-1.8942298594992804,-0.014553681252479578,0.7146777272350653,0.4505511163174738,0.6928815038162566,-0.010134638676592856,0.9779213011590058,142,-287.13654436092355,-215.5825117293394,-84.10159312019216,-53.49325798420248,-72.41171654465593,-142.54512474786273,92.20164297040164,116
63,0.02026991844177246,0.0016343978464115117,0.001000356674194336,0.000632108570661355,,,2,2,50,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-1.7808480441131223,-0.04485784979942653,0.787125428534964,0.7032126206564289,0.6909130773571759,0.071109046527204,0.9736102722321819,81,-275.88793445646286,-222.02184450388017,-62.746908685034,-28.894633006214843,-72.87582776089698,-132.48542968249777,97.70247393255315,53
64,0.04030055999755859,0.0035254139912383963,0.001694631576538086,0.00038837610533228923,,,2,2,100,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-1.8809995229097543,-0.04457906372195897,0.7845030549416105,0.7098933881840469,0.7323010029229091,0.06022377188337067,1.0176119505284706,92,-285.8239626678767,-221.96260525027907,-63.519879525410886,-28.244206676303776,-63.117474644176305,-132.53362575280934,101.93453968099827,54
65,0.0786278247833252,0.002534131663207977,0.0031040668487548827,0.00037480718890392403,,,2,2,200,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-1.7970042853168207,-0.08401523821928225,0.7991275592168525,0.7334499347338481,0.7664776198656545,0.08360711805605045,0.996531365805187,68,-277.49079514628176,-230.34239796921528,-59.209160645240544,-25.950787835665103,-55.059387849453444,-129.6105058891712,103.22310767735271,44
66,0.019719409942626952,0.00040079101776169604,0.001001262664794922,2.1568647151753693e-06,,,2,5,50,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-1.9764136496514686,-0.09234401358730104,0.7458899725747001,0.6638634747658381,0.667385708888463,0.0016762985980463662,1.0351033310963031,131,-295.2899981819222,-232.1121794471656,-74.9014716838814,-32.72558812341483,-78.42305841540905,-142.69045917035862,102.07916717177434,117
67,0.038775157928466794,0.0012284273779564249,0.0015998363494873046,0.0004902130985445762,,,2,5,100,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-1.7814518100432593,-0.10842678346805279,0.784477439737487,0.7067809909186025,0.7057252564306176,0.06142101871507899,0.977696943978518,89,-275.9478340743917,-235.52960721912655,-63.52742986297834,-28.547223526122227,-69.3834450949144,-134.58710795550664,100.71513852176649,64
68,0.07860870361328125,0.002298655388435438,0.0030002593994140625,1.398361043797987e-06,,,2,5,200,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-1.8161050247877126,-0.07467374430427509,0.7552534116742672,0.6986420033410026,0.6825711595775232,0.04913756110016103,0.9814431091161823,102,-279.3857795091889,-228.3574239272154,-72.141504374893,-29.33961927966486,-74.84266659738842,-136.8133987376701,98.2655902543955,70
69,0.019344329833984375,0.0009873629396419362,0.0009999275207519531,8.120244200671387e-07,,,2,10,50,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",-1.4718524957607384,-0.047590380138854416,0.6917840876772761,0.3807754615468564,0.6207761647417278,0.034778567613253486,0.7964276605598123,108,-245.23248610442283,-222.6024798757052,-90.8497223162461,-60.286477904215936,-89.4125531575615,-141.67674387163032,76.43569014880455,107
70,0.038345861434936526,0.002996035885042488,0.0014014244079589844,0.0004893010310448399,,,2,10,100,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-1.5084158185581003,0.014874077865918989,0.6710511220233171,0.46219744544207564,0.5972009251949312,0.0473815503936285,0.8105429655824249,103,-248.8599333591491,-209.32940719427089,-96.96097127240708,-52.35939438572582,-94.97107074848401,-140.4961553920074,75.12211280014914,90
71,0.07341532707214356,0.0008991635413677251,0.0026313304901123048,0.00038720015812705066,,,2,10,200,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-1.4627330385319617,-0.015858770690353685,0.7093353801857518,0.47031825886869694,0.6073159580663426,0.06167555757969521,0.801749173961222,87,-244.3277447527559,-215.85983018399324,-85.67630333644783,-51.56876803162291,-92.58617077591344,-138.00376341614665,76.99127920300623,73
72,0.01857314109802246,0.0011342325390023352,0.001205110549926758,0.00024877214689094794,,,4,2,50,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-1.179142622448465,-0.04136501792431968,0.6240528495015095,0.5070460075633584,0.5266624924260381,0.08745074182362429,0.6749461046987846,61,-216.1927395731122,-221.27965265873868,-110.81418208093507,-47.99302696735007,-111.60246567466078,-141.57641339095935,67.11602657201888,103
73,0.03674612045288086,0.0005191101821134255,0.0018007755279541016,0.00024352984470195842,,,4,2,100,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-1.0163353079954902,-0.10243870623400109,0.6074221463110474,0.3796906042937642,0.538195327549947,0.08130681278505347,0.6021890047487656,71,-200.04062590623255,-234.2572006876629,-115.71624815335568,-60.392097463449076,-108.88327943766804,-143.85789032967367,63.73421232004083,129
74,0.07436647415161132,0.0013106915404602743,0.0027017593383789062,0.000599864726973181,,,4,2,200,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-1.0200705472879696,-0.06428183734533621,0.6223542883558927,0.4322228784886558,0.5238118954588564,0.09880733553401981,0.6073519584274668,52,-200.41119899643942,-226.1492476175105,-111.31484996421709,-55.27765901528963,-112.27457309292295,-141.08550573727592,62.983690599085776,99
75,0.023145723342895507,0.002144585333752651,0.0014009475708007812,0.0004889098838850647,,,4,5,50,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",-1.737153860218617,-0.040223198789896664,0.6207500010879453,0.35008744504592404,0.5396660224741896,-0.05337471808009091,0.8722623843758559,178,-271.55303447228897,-221.03702751086516,-111.78772967931725,-63.274202572442505,-108.53652225664109,-155.237703298311,77.95510671774606,175
76,0.04529871940612793,0.0029818467520072514,0.001802206039428711,0.00039768710693686103,,,4,5,100,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-0.9601819175139865,-0.020912632390256647,0.6126764412425053,0.3952106019094953,0.5308150108278995,0.11152150081513139,0.5785377851842521,40,-194.46964803656257,-216.93372525660567,-114.16749217935914,-58.88110115236691,-110.62339411368856,-139.01507214771655,58.294887269246075,77
77,0.08241095542907714,0.0066704779027803975,0.0030040740966796875,0.0003178303341948284,,,4,5,200,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-1.0154769144731541,-0.07986136228208829,0.6322775657609583,0.4014478907225215,0.5573964466642385,0.09915672527849517,0.6099241015171933,51,-199.9554646848816,-229.45974087132095,-108.38986471629997,-58.27385103410117,-104.356082242054,-140.0870007097315,64.10385025458585,88
78,0.0190676212310791,0.0013829303867798472,0.0011031150817871094,0.00020268672258290068,,,4,10,50,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",-0.8498248785439997,-0.0843008547958175,0.6048583649638336,0.31492877591157664,0.5280573724859222,0.10274375600430305,0.532992668903221,49,-183.52112620035018,-230.40308863556328,-116.47194834326042,-66.69718115013958,-111.27358395387479,-141.67338565663766,57.973934156256554,106
79,0.04001798629760742,0.0033556678794387255,0.001999092102050781,8.714517060516866e-07,,,4,10,100,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-1.2042468954775032,-0.04514891709420321,0.6224092352882916,0.29226574208783207,0.5130739282228346,0.03567061860545038,0.6605973691766905,107,-218.68333450032304,-222.08369339334726,-111.29865380642318,-68.90360935673279,-114.80634714568276,-147.1551276405018,61.945144719163984,142
80,0.08579797744750976,0.006679367852600002,0.0029193401336669923,0.000209066890653625,,,4,10,200,"{'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-1.0933566075644037,-0.0026465725354885006,0.5982731451068334,0.32718749834642635,0.5240221434600127,0.07069592136267606,0.6180659724060175,82,-207.68190903646445,-213.05237019806594,-118.41300774830981,-65.50369614864297,-112.2250012864281,-143.37519688358225,57.70212805068452,126
81,0.01966090202331543,0.001054552477006013,0.0012091636657714845,0.0004162100825818843,5,sqrt,1,2,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-0.9913533445329212,0.11868309023564305,0.6174261068627438,0.5066899790510206,0.7417770422383164,0.19864457477096054,0.630515932692116,23,-197.5621653111111,-187.2710301558282,-112.76748074113763,-48.027689200045074,-60.883235152254734,-121.30232011207536,62.064346512924196,32
82,0.03925852775573731,0.0010722504803394363,0.0018241405487060547,0.0007471906049784288,5,sqrt,1,2,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.8025876706395176,0.16082445953860902,0.5343294339287405,0.45345785092802515,0.6945174953841866,0.20810831382800873,0.5342195508126527,22,-178.83472280414654,-178.31641059264098,-137.26105605516443,-53.210264044217205,-72.02598608830623,-123.92968791689506,52.62211514603227,36
83,0.07903575897216797,0.0070436608969095425,0.0030050754547119142,0.0003189579184767569,5,sqrt,1,2,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.5311761561643338,0.19230117565792637,0.6124760275589954,0.4556502781299172,0.7308511070247493,0.2920204864414509,0.44936297788381474,11,-151.90798645306353,-171.62792318444724,-114.22656611671053,-52.996813662561394,-63.459327877053546,-110.84372345876724,46.86999503652458,13
84,0.018894481658935546,0.0005922752938718205,0.0010010719299316407,1.37706080228745e-06,5,sqrt,1,5,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",-1.3475615542931827,0.20739934210812538,0.5313764096955547,0.02657756381764176,0.4769016374574957,-0.021061320242873015,0.6880728393350716,154,-232.90158180142663,-168.41971379544447,-138.13148947813835,-94.7704855769639,-123.334969479466,-151.51164802628787,47.12264292414151,158
85,0.04101815223693848,0.004850358161319568,0.0014002323150634766,0.0004907604696403879,5,sqrt,1,5,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-1.9576788985435205,0.20883783107794596,0.39040975899318575,0.26662358930363617,0.683561789522473,-0.08164918592925594,0.9522133794547101,198,-293.43132352450266,-168.1140492742473,-179.68281943916858,-71.40007870063612,-74.60909807036802,-157.4474738017845,81.6898335300629,183
86,0.07906627655029297,0.005538297148612125,0.002802324295043945,0.0009284376221803416,5,sqrt,1,5,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-1.326580954072043,0.22396417796653878,0.4946773406899482,0.26642614736037784,0.6311695302565278,0.057931248440269936,0.7081328084905114,96,-230.82009645348734,-164.89985182389017,-148.94890705823087,-71.41930125822296,-86.96202853284979,-140.61003702533623,57.38092611592897,93
87,0.018561887741088866,0.0004981683132414277,0.0010059356689453125,1.0705392443549498e-05,5,sqrt,1,10,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",-1.3340136636317,0.15823557212468498,0.3470110132029012,-0.06782870494296334,0.47376837334916055,-0.08456548197958333,0.6508991005392085,203,-231.55749556890092,-178.8665232792257,-192.47503374831288,-103.96169342197787,-124.07372352812015,-166.18689390930749,46.41260508468387,213
88,0.03756074905395508,0.0017101778898309006,0.0015791893005371095,0.0006244681998545879,5,sqrt,1,10,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-2.028586885603442,0.196878908371252,0.33828504531133685,-0.07710760350992518,0.49296608159235356,-0.21551289076768496,0.9257532002180023,305,-300.46610492071744,-170.65520076019268,-195.04710004403037,-104.86506865776875,-119.54733054011396,-178.11616098456466,69.437542918488,283
89,0.07636651992797852,0.0015599971265317257,0.0029029369354248045,0.0005837624725665231,5,sqrt,1,10,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-1.5259850014514158,0.08307693585594456,0.3558465298337804,-0.057300359013898294,0.46652547933746247,-0.13556728308762533,0.7198882784871556,251,-250.6029719939949,-194.83698189997034,-189.8706768661949,-102.9366744590568,-125.7814369828783,-172.80574844041905,52.76735428205594,241
90,0.019744729995727538,0.00101350736399969,0.0010007858276367188,1.7232237815468456e-06,5,sqrt,2,2,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-1.6718227930613083,0.2019100201063535,0.41189019671211247,0.06649618183721195,0.5430708739686504,-0.089691104087396,0.8080269658069743,205,-265.07153929961237,-169.58613982760096,-173.35124561713775,-90.8840877781697,-107.73373393761376,-161.32534929202694,61.335417735178034,194
91,0.03842144012451172,0.0013329218986011901,0.0019016265869140625,0.0004922697865433054,5,sqrt,2,2,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-2.033709470586894,0.19049810130914202,0.43597724985055475,0.2519760117459856,0.6006144201502042,-0.11092873750620144,0.9721155865336845,226,-300.97431657692573,-172.01105845282044,-166.2513458340505,-72.82613791816243,-94.1662444934741,-161.24582065508665,79.97838212049342,193
92,0.07485976219177246,0.0012563574796645674,0.0025015830993652343,0.00044569078191452813,5,sqrt,2,2,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-1.5989673650777263,0.2169680017845721,0.38552432836827855,0.2205976413153864,0.609172529279053,-0.03334097286608726,0.7958136897000044,163,-257.8435522893612,-166.38646930079628,-181.12284897016625,-75.88107408131928,-92.14843254109441,-154.6764754365475,65.7243513452996,169
93,0.018897151947021483,0.0007622352807507263,0.0012554645538330079,0.000386958022333307,5,sqrt,2,5,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-1.6578171662822307,0.2331729855815149,0.30606800645668575,0.10459912552809425,0.6242454652373792,-0.07794631669571137,0.8082883469529851,195,-263.68204106686005,-162.94307229378393,-204.54339441682734,-87.17446044549936,-88.59456919625349,-161.38750748384481,68.02265824719537,195
94,0.03765373229980469,0.0012338100276555709,0.001470804214477539,0.0004197978311521009,5,sqrt,2,5,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-1.9249687705869452,0.2138619542477911,0.45867962922694283,0.2931958136053493,0.5662312430460368,-0.07860002609216503,0.9313775271807004,196,-290.1861517299308,-167.04647334188687,-159.55959248906635,-68.81305943096562,-102.27303358403444,-157.5756621151768,75.65230275228093,185
95,0.07434329986572266,0.0012983088801576238,0.0029592037200927733,0.0002553638795913849,5,sqrt,2,5,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-1.8913865858452081,0.1814725608424762,0.3913141665381181,0.21888561469516643,0.549937974957731,-0.10995525376234327,0.9003659460306932,224,-286.85446318170307,-173.92889554658225,-179.41623627122434,-76.04775361128293,-106.11462412663276,-164.47239454748507,72.8212345857851,208
96,0.01951122283935547,0.0008374369559775778,0.0008014678955078125,0.00040073579177722673,5,sqrt,2,10,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",-2.5708701255116035,0.06291703423179906,0.3490274490344413,-0.08753687784729802,0.5153088147438378,-0.34623074106976476,1.1321642252651707,324,-354.26602515200614,-199.12075939608502,-191.88066912260814,-105.88044220621966,-114.27941056817511,-193.0854612890188,89.25487045315062,324
97,0.03750171661376953,0.0008939763923304844,0.0015042781829833984,0.0005500347230790525,5,sqrt,2,10,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-1.9284055888193419,0.08280127315704977,0.35888111214752716,0.012671591237109703,0.4797063080760494,-0.19886906084032122,0.8816954137248558,296,-290.52711846676686,-194.89555746685852,-188.9762033833949,-96.1243435988167,-122.6736904736248,-178.63938267789234,67.5734694671693,289
98,0.07669181823730468,0.0032351205494081537,0.0030025959014892576,0.000315542261565976,5,sqrt,2,10,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-2.213123773649181,0.0743021671504911,0.38468520974491616,-0.17367269024028942,0.4952880815967644,-0.28650420107945973,0.9916117749459359,323,-318.7740095837352,-196.70153250219215,-181.37018757558855,-114.26645475598669,-118.999854539074,-186.02240779131532,74.02650076349295,316
99,0.019013071060180665,0.0006653071470829568,0.001102590560913086,0.00048781006680192286,5,sqrt,4,2,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-1.28391072089468,0.23182909434469556,0.28639921671206425,-0.22574080177080225,0.4425199015810384,-0.10978066200553685,0.6278088536606997,223,-226.58678261996118,-163.22863574269564,-210.34096688195194,-119.33570324400674,-131.44141876055963,-170.18670144983503,42.25818220410245,229
100,0.03806495666503906,0.0007810458739906193,0.0016040325164794922,0.0004899403624467531,5,sqrt,4,2,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-1.2406765460092455,0.05193627125381417,0.19305320729081688,-0.0960649367710662,0.3429943589829334,-0.14975152905054948,0.56462221157877,266,-222.29752012957724,-201.45406172127701,-237.85563661895884,-106.71071717748924,-154.90733002646837,-184.6450531347541,47.93685457339158,313
