,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
192,0.01892719268798828,0.0008032019049826758,0.0011044979095458985,0.0002034363356751251,10,log2,1,5,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",,,,,,,,1
193,0.0365027904510498,0.000861217588700427,0.0021013736724853514,0.0004888253375051904,10,log2,1,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,1
194,0.07468714714050292,0.004681682048065657,0.0031037330627441406,0.00020612650578458964,10,log2,1,5,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,,,1
195,0.018529796600341798,0.0004493457597875192,0.0016011238098144532,0.0004906825951410857,10,log2,1,10,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",,,,,,,,1
196,0.03561406135559082,0.0007232044792859299,0.0020005226135253905,9.464947338714222e-07,10,log2,1,10,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,1
197,0.07340221405029297,0.002215716885885997,0.00340576171875,0.00037785502518228146,10,log2,1,10,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,1
198,0.01789999008178711,0.0003831283452819083,0.0012218952178955078,0.00023216833490517587,10,log2,2,2,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",,,,,,,,1
199,0.0379521369934082,0.0025054223271879154,0.002304410934448242,0.0006007834570131798,10,log2,2,2,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,1
200,0.07362861633300781,0.0016915303862206144,0.003253173828125,0.0003861931315490267,10,log2,2,2,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",,,,,,,,1
201,0.018462228775024413,0.0004607076501092294,0.0009998321533203126,1.1930461886593632e-06,10,log2,2,5,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",,,,,,,,1
202,0.03695888519287109,0.001120560355874994,0.0020993709564208984,0.0006652065773514757,10,log2,2,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,1
203,0.0746675968170166,0.002455600590661059,0.0030057430267333984,0.0005444818914163876,10,log2,2,5,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,,,1
204,0.018741798400878907,0.000230061224354432,0.0012000083923339843,0.00040040540027360257,10,log2,2,10,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",,,,,,,,1
205,0.03853106498718262,0.005290640051026939,0.002000761032104492,1.962577402806919e-06,10,log2,2,10,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,1
206,0.07169880867004394,0.0012974020259142428,0.0032031059265136717,0.0005092647727438189,10,log2,2,10,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,1
207,0.01831655502319336,0.0008121151993230255,0.0014204978942871094,0.0004041920515202563,10,log2,4,2,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",,,,,,,,1
